match_status,distance_m,ienc_name,ienc_waterway,ienc_lat,ienc_lon,ienc_length_m,ienc_width_m,ienc_rise_m,app_id,app_name,app_lat,app_lon
match,5.1,Ecluse n°1 de Notre Dame de la Garenne - 141x12m,Seine,49.166966,1.386748,141.0,12.0,,lk124,Ecluse de Notre Dame de la Garenne,49.167,1.3867
match,5.1,Ecluse n°6 de Metz,Seine (Amont),48.487236,3.419643,120.0,10.3,,lk276,Ecluse n°6 de Metz,48.4872,3.4196
match,5.1,Sluis Sint-Baafs-Vijve kolk,Leie,50.914256,3.415678,110.0,11.5,,lk304,Sluis Sint-Baafs-Vijve kolk,50.9143,3.4157
match,5.1,Sluis Sint-Baafs-Vijve kolk,Leie,50.913144,3.412521,110.0,11.5,,lk307,Sluis Sint-Baafs-Vijve kolk,50.9131,3.4125
match,5.2,Ecluse n°7 de Pontoise,Oise,49.035247,2.0962,185.0,12.0,,lk234,Ecluse n°7 de Pontoise,49.0352,2.0962
match,5.3,Ecluse de Flandres,Canal Dunkerque–Escaut,50.743358,2.294964,144.6,12.0,,lk174,Ecluse de Flandres,50.7434,2.295
match,5.3,Ecluse RD n°10 de Port-à-l'Anglais,Seine,48.798953,2.41829,180.0,16.0,,lk207,Ecluse RD n°10 de Port-à-l'Anglais,48.799,2.4183
match,5.3,Ecluse n°4 de Notre Dame de la Garenne - 185x12m,Seine,49.167647,1.387785,185.0,12.0,,lk256,Ecluse n°4 de Notre Dame de la Garenne - 185x12m,49.1676,1.3878
match,5.3,Gravensluis te Nieuwpoort,Canal Nieuwpoort–Dunkerque,51.135847,2.757186,38.5,5.1,,lk299,Gravensluis te Nieuwpoort,51.1358,2.7572
match,5.4,Ancienne écluse de Don,Canal Dunkerque–Escaut,50.550847,2.917921,38.5,5.05,,lk128,Ancienne écluse de Don,50.5508,2.9179
match,5.5,Écluses de Vogelgrun,Rhine,48.019348,7.578315,183.0,22.8,,lk120,Écluses de Vogelgrun,48.0193,7.5783
match,5.5,Ecluse de TALANGE,Moselle,49.227551,6.183095,175.28,12.0,3.15,lk150,Ecluse de TALANGE,49.2276,6.1831
match,5.5,Ecluse de Courchelettes,Canal Dunkerque–Escaut,50.342544,3.052835,143.0,11.4,,lk219,Ecluse de Courchelettes,50.3425,3.0528
match,5.5,Ancienne écluse de Trugny dite de Seurre,Saône,46.978039,5.132445,38.5,5.05,,lk240,Ancienne écluse de Trugny dite de Seurre,46.978,5.1324
match,5.6,Ecluse de APACH,Moselle,49.467449,6.368683,176.36,12.0,4.4,lk226,Ecluse de APACH,49.4674,6.3687
match,5.6,Ecluse RD n°1 de Varennes-sur-Seine,Seine (Amont),48.376159,2.915356,180.0,16.0,,lk279,Ecluse RD n°1 de Varennes-sur-Seine,48.3762,2.9154
match,5.6,Lisdorf,Saar,49.296848,6.765876,190.0,12.04,,lk293,Lisdorf,49.2968,6.7659
match,5.7,Ecluse n°1 de Venette,Oise,49.414141,2.806652,120.0,11.4,,lk211,Ecluse n°1 de Venette,49.4141,2.8067
match,5.7,Ecluse RD n°9 d'Ablon-Vigneux,Seine (Amont),48.718544,2.41774,180.0,16.0,,lk271,Ecluse RD n°9 d'Ablon-Vigneux,48.7185,2.4177
match,5.8,Ecluse de Notre Dame de la Garenne,Seine,49.16765,1.387777,185.0,12.0,,lk126,Ecluse de Notre Dame de la Garenne,49.1677,1.3878
match,5.8,Écluses de Strasbourg,Rhine,48.524755,7.79446,185.0,22.9,,lk129,Écluses de Strasbourg,48.5248,7.7945
match,5.8,Ecluse côté Seine n°2 de Champagne-sur-Seine,Seine (Amont),48.40035,2.79298,185.0,18.0,,lk281,Ecluse côté Seine n°2 de Champagne-sur-Seine,48.4004,2.793
match,5.9,écluse de Seurre,Saône,47.005555,5.14016,185.0,12.0,,lk237,écluse de Seurre,47.0056,5.1402
match,5.9,Ecluse RG n°9 d'Ablon-Vigneux,Seine (Amont),48.719556,2.415854,172.0,12.0,,lk270,Ecluse RG n°9 d'Ablon-Vigneux,48.7196,2.4159
match,6.0,Ancienne écluse de Thoissey dite de Mogneneins,Saône,46.148549,4.802466,160.0,16.0,,lk191,Ancienne écluse de Thoissey dite de Mogneneins,46.1485,4.8025
match,6.1,Ecluse du Saint-Bertin,Canal Dunkerque–Escaut,50.748647,2.270244,38.5,5.05,,lk175,Ecluse du Saint-Bertin,50.7486,2.2702
match,6.1,Ecluse n°2 de Verberie,Oise,49.32135,2.729564,120.0,11.4,,lk235,Ecluse n°2 de Verberie,49.3214,2.7296
match,6.2,Ecluse de PAGNY-SUR-MOSELLE,Moselle,48.983351,6.03094,175.4,12.0,8.65,lk225,Ecluse de PAGNY-SUR-MOSELLE,48.9834,6.0309
match,6.2,écluse d'Ecuelles,Saône,46.94325,5.075137,185.0,12.0,,lk238,écluse d'Ecuelles,46.9432,5.0751
match,6.5,Ecluse 4.1 de la Cave (185 x 18),Seine (Amont),48.482148,2.70675,185.0,18.0,,lk287,Ecluse 4.1 de la Cave (185 x 18),48.4821,2.7067
match,6.9,Sluiskolk J. Slimsluis,Netherlands waterway,53.23669,6.644907,,3.0,,w_osm_1586301973,J. Slimsluis,53.2366393,6.6448479
match,8.2,Sluiskolk Nieuwendammersluis,IJssel,52.39122,4.938388,,4.3,,w_osm_391801190,Sluis Nieuwendam,52.391148,4.9384147
match,10.2,Sluiskolk Weersluis,Amsterdam-Rijnkanaal,52.185326,5.008289,,3.5,,w_osm_1198264194,Weersluis,52.185323,5.0084382
match,13.3,Strullendorf,Main-Donau-Kanal,49.83779,10.956993,190.0,12.0,,w_osm_431045692,Schleuse Strullendorf,49.8378599,10.9571439
match,14.9,Sluiskolk Weesperpoortsluis,Amsterdam-Rijnkanaal,52.328107,5.065303,,4.2,,w_osm_8007490650,Weesperpoortsluis,52.3282404,5.0652756
match,15.0,Kolk Westzaner Overtoomsluis,Netherlands waterway,52.430636,4.783564,,2.4,,w_osm_417623803,Westzaner-Overtoomsluis,52.4307701,4.783539
match,15.5,Sluiskolk Oosterdijkshornerverlaat,Netherlands waterway,53.287001,6.704797,,4.5,,w_osm_1863987903,Oosterdijkshornerverlaat,53.2868999,6.7049576
match,17.2,Sluiskolk Kraaienestersluis,Amsterdam-Rijnkanaal,52.158947,5.019345,,5.5,,w_osm_1811670426,Kraaiennester Sluis,52.1590268,5.0195608
match,26.7,Sluis te Schipdonk kolk,Belgium waterway,51.095702,3.563892,38.5,5.1,,w_osm_8186693888,Sluis van Schipdonk,51.0954649,3.5639511
match,28.2,Sluiskolk Papenpadsluis,Netherlands waterway,52.447861,4.819667,,5.2,,w_osm_472426223,Papenpadsluis,52.4478631,4.8192509
match,28.5,,Seine (Amont),48.388055,3.032615,61.5,9.9,,lk272,Ecluse côté Seine n°13 de Marolles,48.3883,3.0325
match,29.5,Sluiskolk Zeeburgerschutsluis,IJssel,52.367425,4.95313,,,,w_osm_324802684,Zeeburgersluis,52.367421,4.9526952
match,33.9,Grote kolk Grote Sluis Spaarndam (Rijnlandsluizen),Netherlands waterway,52.412958,4.681422,,,,w_osm_727397741,Grote Sluis,52.4127114,4.6811289
match,36.0,,Saône,45.847183,4.834966,9999.0,9999.0,,lk101,écluse de Couzon,45.8473,4.8354
match,44.5,,Unknown waterway,51.537461,3.925305,86.0,10.0,,w_osm_1438259256,Goese Sas,51.537486,3.925947
match,47.6,KF㰀耀ｃ욮꩘謀〲ㄲ,Donau,47.46107,19.070004,70.0,8.2,,w_osm_3472331974,Kvassay-zsilip,47.4610453,19.069372
match,52.8,Sportbootschleuse Kelheim,Main-Donau-Kanal,48.923969,11.851295,20.0,4.0,,w_osm_2337043356,Schleuse Kelheim,48.924444,11.8513184
match,65.6,"Wipfeld, untere Kammer, Fallhöhe 4,31 m",Main,49.914559,10.183138,113.1,12.0,,w_osm_1783525870,Schleuse Wipfeld,49.9140587,10.1826531
match,73.3,Sluiskolk Nieuwe Entrepotdokschutsluis,IJssel,52.368637,4.934117,,10.0,,w_osm_1278624639,Nieuwe Entrepotdok Schutsluis,52.3679778,4.9341305
match,76.4,Sluiskolk Jan B. Bronssluis,Netherlands waterway,53.236459,6.64604,,6.0,,w_osm_1586301978,J. Slimsluis,53.2367326,6.6449867
match,81.0,Sluiskolk Arembergersluis,Netherlands waterway,52.639002,6.063835,,4.6,,w_osm_5732860832,Keersluis de Whaa,52.6382907,6.0640951
match,84.2,"Garstadt, obere Kammer",Main,49.97752,10.175167,112.25,12.0,,w_osm_1783525869,Schleuse Garstadt,49.9769662,10.1759695
match,85.9,Sluiskolk Westerkanaalschutsluis,IJssel,52.387005,4.883755,,40.0,,w_osm_5264846140,Westerkanaalschutsluis,52.386281,4.8833146
match,98.0,Kelheim,Main-Donau-Kanal,48.924274,11.850002,190.0,12.0,,w_osm_2337043356,Schleuse Kelheim,48.924444,11.8513184
match,105.5,"Garstadt, untere Kammer",Main,49.9761,10.175367,168.9,12.0,,w_osm_1783525869,Schleuse Garstadt,49.9769662,10.1759695
match,136.5,"Wipfeld, obere Kammer, Fallhöhe 4,31 m",Main,49.913279,10.184126,169.65,12.0,,w_osm_1783525870,Schleuse Wipfeld,49.9140587,10.1826531
match,146.0,Sportbootschleuse Garstadt,Main,49.978279,10.175908,12.5,2.5,,w_osm_1783525869,Schleuse Garstadt,49.9769662,10.1759695
match,158.6,Kallosluis,Belgium waterway,51.263844,4.277958,360.0,48.0,,w_osm_7238922817,Kallosluis,51.2638361,4.280237
match,161.7,Sluiskolk sluis Termunterzijldiep,Netherlands waterway,53.301622,7.036761,,8.0,,w_osm_549783781,Munterzijl Keersluis,53.3030695,7.0365353
match,178.9,Sluiskolk Keetpoortsluis,Netherlands waterway,52.327136,5.06719,,4.9,,w_osm_8007490650,Weesperpoortsluis,52.3282404,5.0652756
match,183.3,Sluiskolk Arembergersluis,Netherlands waterway,52.639912,6.063607,,4.6,,w_osm_5732860832,Keersluis de Whaa,52.6382907,6.0640951
match,197.0,Sluiskolk sluis Termunterzijldiep,Netherlands waterway,53.301298,7.0366,,8.0,,w_osm_549783781,Munterzijl Keersluis,53.3030695,7.0365353
candidate,209.1,Oude sluis Sint Baafs Vijve,Leie,50.911221,3.412631,,,,lk307,Sluis Sint-Baafs-Vijve kolk,50.9131,3.4125
candidate,223.8,Sportbootschleuse Wipfeld,Main,49.912108,10.183422,12.5,2.5,,w_osm_1783525870,Schleuse Wipfeld,49.9140587,10.1826531
candidate,269.0,Sluiskolk Oude kolksluis Spaarndam,Netherlands waterway,52.413872,4.677585,,,,w_osm_727397766,Grote Sluis,52.4124311,4.6807703
candidate,348.9,Middenkolk Groote Zeesluis Muiden,Netherlands waterway,52.330244,5.069226,,6.5,,w_osm_8007490650,Weesperpoortsluis,52.3282404,5.0652756
candidate,353.4,Oostkolk Groote Zeesluis Muiden,Netherlands waterway,52.330196,5.069376,,7.7,,w_osm_8007490650,Weesperpoortsluis,52.3282404,5.0652756
candidate,371.1,Sluiskolk sluis Driemond,Amsterdam-Rijnkanaal,52.304713,5.01887,,9.0,,w_osm_8342989943,Balkstuw in de Gein,52.3033063,5.0139199
candidate,390.6,Sluiskolk Slochtersluis,Netherlands waterway,53.236019,6.650733,,6.0,,w_osm_1586301978,J. Slimsluis,53.2367326,6.6449867
candidate,392.8,Sluiskolk Ir. De Kock van Leeuwensluis,Netherlands waterway,52.012333,4.700971,,9.0,,w_osm_519580155,Amsterdamse Verlaat,52.0106706,4.7060344
candidate,515.9,Sluiskolk Grote Kolksluis Zwartsluis,Netherlands waterway,52.639364,6.071534,,8.5,,w_osm_5732860832,Keersluis de Whaa,52.6382907,6.0640951
candidate,586.6,Sluiskolk Grote Kolksluis Zwartsluis,Netherlands waterway,52.639719,6.072464,,8.5,,w_osm_5732860832,Keersluis de Whaa,52.6382907,6.0640951
candidate,590.3,Sluiskolk Mallegatsluis Gouda,Netherlands waterway,52.006641,4.71165,,7.8,,w_osm_519580155,Amsterdamse Verlaat,52.0106706,4.7060344
candidate,642.0,Kleine sluis te Evergem,Ringvaart om Gent,51.089517,3.668544,110.0,11.5,,w_osm_549314062,Keersluis K1 te Vinderhoute,51.0862472,3.6609676
candidate,721.9,Grote sluis te Evergem kolk,Ringvaart om Gent,51.089443,3.669964,110.0,11.5,,w_osm_549314062,Keersluis K1 te Vinderhoute,51.0862472,3.6609676
candidate,976.8,Sluiskolk Groote Hondsbossche schutsluis,Netherlands waterway,52.439595,4.825071,,5.1,,w_osm_46636327,Papenpadsluis,52.4478389,4.820094
candidate,985.3,Sluiskolk Wilhelminasluis Zaandam,Netherlands waterway,52.43966,4.825686,,14.0,,w_osm_46636327,Papenpadsluis,52.4478389,4.820094
no_match,1001.8,Kolk Meppelerdiepsluis,Netherlands waterway,52.638919,6.078906,,47.5,,w_osm_5732860832,Keersluis de Whaa,52.6382907,6.0640951
no_match,1003.6,Sluiskolk Betonsluis,Netherlands waterway,52.34591,5.011078,,6.0,,w_osm_8016759303,Keersluis De Diem,52.3416039,4.9980941
no_match,1028.6,Sluiskolk Mallegatsluis (Koog aan de Zaan),Netherlands waterway,52.455694,4.811171,,5.7,,w_osm_472426223,Papenpadsluis,52.4478631,4.8192509
no_match,1094.4,Sluiskolk Nieuwe Haarlemmerschutsluis,IJssel,52.379313,4.894703,,,,w_osm_5264846140,Westerkanaalschutsluis,52.386281,4.8833146
no_match,1226.7,Sluiskolk Mijndense sluis,Amsterdam-Rijnkanaal,52.20238,5.022206,,8.0,,w_osm_9779348353,lock_nieuwersluis,52.1960985,5.0074098
no_match,1318.9,Nieuwe kolk Julianasluis,Netherlands waterway,52.0014,4.694014,,14.0,,w_osm_519580155,Amsterdamse Verlaat,52.0106706,4.7060344
no_match,1320.2,Oude kolk Julianasluis,Netherlands waterway,52.001582,4.693623,,13.0,,w_osm_519580155,Amsterdamse Verlaat,52.0106706,4.7060344
no_match,1374.8,Sluiskolk (west) sluis Heumen,Unknown waterway,51.76946,5.851392,,16.0,,w_osm_1446067370,Keersluis Cuijk,51.7571364,5.8497737
no_match,1375.5,Sluiskolk Krijgsmansluis,Netherlands waterway,52.332845,5.046488,,4.7,,w_osm_8007490650,Weesperpoortsluis,52.3282404,5.0652756
no_match,1477.1,Sluiskolk Prins Willem-Alexandersluis,IJssel,52.3799,4.960152,,24.0,,w_osm_324802684,Zeeburgersluis,52.367421,4.9526952
no_match,1552.7,Sluiskolk Sluishuissluis,Netherlands waterway,52.354685,5.006245,,,,w_osm_6069341507,Keersluis De Diem,52.3416663,4.9979788
no_match,1557.8,Sluiskolk Zeesluis Edam,Netherlands waterway,52.515946,5.06942,,9.0,,w_osm_13334873841,Dienaarssluis,52.5109954,5.0478854
no_match,1564.9,Sluiskolk Rapenburgersluis (Scharrebiersluis),IJssel,52.370116,4.911348,,8.8,,w_osm_1278624639,Nieuwe Entrepotdok Schutsluis,52.3679778,4.9341305
no_match,1573.1,Sluiskolk Zeesluis Edam,Netherlands waterway,52.515996,5.069632,,9.0,,w_osm_13334873841,Dienaarssluis,52.5109954,5.0478854
no_match,1647.6,Sluiskolk Reeuwijksverlaat,Netherlands waterway,52.022433,4.720675,,3.0,,w_osm_519580155,Amsterdamse Verlaat,52.0106706,4.7060344
no_match,1650.3,Zuidkolk Oranjesluizen,IJssel,52.381495,4.960414,,14.0,,w_osm_324802684,Zeeburgersluis,52.367421,4.9526952
no_match,1653.1,Sluiskolk Oudezijds Kolksluis,IJssel,52.375808,4.900601,,,,w_osm_5264846140,Westerkanaalschutsluis,52.386281,4.8833146
no_match,1672.1,Middenkolk Oranjesluizen,IJssel,52.381661,4.960611,,18.0,,w_osm_324802684,Zeeburgersluis,52.367421,4.9526952
no_match,1678.6,Westkolk sluis Willem I,IJssel,52.383997,4.908016,,,,w_osm_304819841,Westerkanaalschutsluis,52.3877802,4.8840722
no_match,1685.3,Oostkolk sluis Willem I,IJssel,52.383797,4.908031,,5.3,,w_osm_304819841,Westerkanaalschutsluis,52.3877802,4.8840722
no_match,1693.5,Noordkolk Oranjesluizen,IJssel,52.381822,4.960813,,14.0,,w_osm_324802684,Zeeburgersluis,52.367421,4.9526952
no_match,1767.2,Sluiskolk Waaiersluis,Netherlands waterway,52.008978,4.731707,,6.0,,w_osm_519580155,Amsterdamse Verlaat,52.0106706,4.7060344
no_match,1806.7,Sluiskolk sluis Breukelen,Amsterdam-Rijnkanaal,52.17103,4.995838,,3.9,,w_osm_1198264194,Weersluis,52.185323,5.0084382
no_match,1824.2,Sluiskolk Nijlpaardsluis,Netherlands waterway,52.357298,4.989829,,6.0,,w_osm_6069341507,Keersluis De Diem,52.3416663,4.9979788
no_match,1897.7,Kolk Hanenpadsluis,Netherlands waterway,52.433079,4.834148,,4.8,,w_osm_46636327,Papenpadsluis,52.4478389,4.820094
no_match,2007.2,Sluiskolk sluis Weesp,Amsterdam-Rijnkanaal,52.308903,5.041988,,8.0,,w_osm_8342989943,Balkstuw in de Gein,52.3033063,5.0139199
no_match,2135.0,Sluiskolk Sluis naar Steigereiland,Netherlands waterway,52.364612,4.983802,,,,w_osm_324802684,Zeeburgersluis,52.367421,4.9526952
no_match,2268.1,Sluiskolk Schermersluis,Netherlands waterway,52.440149,4.753828,,5.7,,w_osm_417623803,Westzaner-Overtoomsluis,52.4307701,4.783539
no_match,2554.6,Kieldrechtsluis,Belgium waterway,51.2789,4.247599,500.0,68.0,,w_osm_256413832,Kallosluis,51.2638225,4.2753066
no_match,2587.4,Sluiskolk Proostdijersluis,Amsterdam-Rijnkanaal,52.254582,4.950911,,5.2,,w_osm_2102842635,"Abcoude, Keersluis",52.2750547,4.9689825
no_match,2589.9,Sluiskolk sluis Lalleweer,Netherlands waterway,53.297262,6.998793,,6.5,,w_osm_549783781,Munterzijl Keersluis,53.3030695,7.0365353
no_match,2590.3,,Unknown waterway,53.297268,6.998784,25.0,6.5,,w_osm_549783781,Munterzijl Keersluis,53.3030695,7.0365353
no_match,2677.2,Schleuse Nr. 4,Main-Donau-Kanal,48.926534,11.814812,32.4,4.5,,w_osm_2337043356,Schleuse Kelheim,48.924444,11.8513184
no_match,3061.6,Sluis 9 te Kortrijk,Kanaal Bossuit-Kortrijk,50.83083,3.286621,38.5,5.1,,lk302,Stuwsluis te Harelbeke kolk,50.8554,3.3063
no_match,3219.6,Sluis 10 te Kortrijk,Kanaal Bossuit-Kortrijk,50.832906,3.277426,38.5,5.1,,lk302,Stuwsluis te Harelbeke kolk,50.8554,3.3063
no_match,3223.1,Sluiskolk sluis Nigtevecht,Amsterdam-Rijnkanaal,52.274833,5.022794,,24.0,,w_osm_8342989943,Balkstuw in de Gein,52.3033063,5.0139199
no_match,3406.2,Sluis 11 te Kortrijk,Kanaal Bossuit-Kortrijk,50.834556,3.27075,38.5,5.1,,lk302,Stuwsluis te Harelbeke kolk,50.8554,3.3063
no_match,3472.0,,Netherlands waterway,53.225225,6.596295,,,,w_osm_1586301973,J. Slimsluis,53.2366393,6.6448479
no_match,3595.9,Sluiskolk Weelsluis,Netherlands waterway,52.460795,4.763829,,4.3,,w_osm_417623803,Westzaner-Overtoomsluis,52.4307701,4.783539
no_match,3606.8,Sluiskolk Demmerikse sluis,Amsterdam-Rijnkanaal,52.220537,4.972605,,6.5,,w_osm_9779348353,lock_nieuwersluis,52.1960985,5.0074098
no_match,3611.0,Sluiskolk Joustersluis,Netherlands waterway,52.978565,5.765059,,,,w_osm_844169784,Sluis Goingarijp,53.0109771,5.7683904
no_match,3634.2,Sluiskolk Oostersluis,Netherlands waterway,53.226821,6.592768,,16.0,,w_osm_1586301973,J. Slimsluis,53.2366393,6.6448479
no_match,3688.0,Zuidkolk Terhornstersluis,Netherlands waterway,53.044143,5.767863,,16.0,,w_osm_844169784,Sluis Goingarijp,53.0109771,5.7683904
no_match,3693.9,Sluiskolk Vrouwenverdrietsluis,Netherlands waterway,52.461465,4.762697,,4.1,,w_osm_417623803,Westzaner-Overtoomsluis,52.4307701,4.783539
no_match,3710.1,Noordkolk Terhornstersluis,Netherlands waterway,53.04434,5.767658,,16.0,,w_osm_844169784,Sluis Goingarijp,53.0109771,5.7683904
no_match,3735.8,Sluiskolk Beukerssluis,Netherlands waterway,52.663681,6.100361,,8.0,,w_osm_5732860832,Keersluis de Whaa,52.6382907,6.0640951
no_match,3738.1,Van Cauwelaertsluis,Belgium waterway,51.275862,4.330791,270.0,35.0,,w_osm_256413836,Kallosluis,51.2638371,4.2806146
no_match,3954.5,Boudewijnsluis,Belgium waterway,51.277704,4.332959,360.0,45.0,,w_osm_256413836,Kallosluis,51.2638371,4.2806146
no_match,4063.3,sluiskolk Robbengatsluis,Unknown waterway,53.408341,6.196571,74.6,9.1,,w_osm_312041438,Esonslûs,53.3778499,6.1627977
no_match,4117.2,Sluis 8 te Zwevegem,Kanaal Bossuit-Kortrijk,50.825281,3.340406,,,,lk302,Stuwsluis te Harelbeke kolk,50.8554,3.3063
no_match,4157.6,Sluis 8 te Zwevegem,Kanaal Bossuit-Kortrijk,50.825041,3.340862,,,,lk302,Stuwsluis te Harelbeke kolk,50.8554,3.3063
no_match,4213.0,Sluiskolk Vechtsluis,Amsterdam-Rijnkanaal,52.127582,5.054004,,6.5,,w_osm_1811670426,Kraaiennester Sluis,52.1590268,5.0195608
no_match,4257.5,Zandkreeksluis,Unknown waterway,51.543937,3.863943,121.0,20.0,,w_osm_2411317782,Goese Sas,51.5374374,3.924611
no_match,4290.8,Sluiskolk Zanderijsluis,Amsterdam-Rijnkanaal,52.279608,5.063709,,8.0,,w_osm_8342989943,Balkstuw in de Gein,52.3033063,5.0139199
no_match,4324.3,Oostkolk sluis Weurt,Waal,51.853662,5.822807,,16.0,,w_osm_734083208,Waardse Sluis,51.8514327,5.8856638
no_match,4324.3,,Waal,51.853661,5.822807,,,,w_osm_734083208,Waardse Sluis,51.8514327,5.8856638
no_match,4340.3,Sluiskolk Tersoalstersyl (Schutsluis),Netherlands waterway,53.05001,5.76798,,4.5,,w_osm_844169784,Sluis Goingarijp,53.0109771,5.7683904
no_match,4415.2,Westkolk sluis Weurt,Waal,51.853432,5.821462,,16.0,,w_osm_734083208,Waardse Sluis,51.8514327,5.8856638
no_match,4499.1,Sluiskolk Beijumersluis,Netherlands waterway,53.250272,6.581187,,6.0,,w_osm_1586301973,J. Slimsluis,53.2366393,6.6448479
no_match,4521.9,Nieuwe sluis te Zwevegem,Kanaal Bossuit-Kortrijk,50.823055,3.345331,110.0,11.5,,lk302,Stuwsluis te Harelbeke kolk,50.8554,3.3063
no_match,4523.2,,Seine (Amont),48.374415,2.854219,180.0,12.0,,lk279,Ecluse RD n°1 de Varennes-sur-Seine,48.3762,2.9154
no_match,5067.3,Sluiskolk Snellesluis,Netherlands waterway,51.977742,4.654872,,5.5,,w_osm_519580155,Amsterdamse Verlaat,52.0106706,4.7060344
no_match,5105.2,Dammepoortsluis,Kanaal Gent-Oostende,51.221384,3.23398,86.0,10.2,,w_osm_8204972135,Slekkeput,51.2543957,3.2849443
no_match,5172.1,Oude Dampoortsluis,Kanaal Gent-Oostende,51.221438,3.232519,,,,w_osm_8204972135,Slekkeput,51.2543957,3.2849443
no_match,5335.9,Sluiskolk Grafelijkheidssluis,Netherlands waterway,52.463639,5.034301,,6.1,,w_osm_4351250220,Dienaarssluis,52.5109036,5.0479217
no_match,5349.5,Demeysluis,Belgium waterway,51.22542,2.931233,124.0,17.4,,lk301,Plassendalesluis te Oudenburg,51.2093,3.0036
no_match,5352.7,Sluiskolk Kloosterdijksluis,Netherlands waterway,52.46374,5.032096,,6.0,,w_osm_4351250220,Dienaarssluis,52.5109036,5.0479217
no_match,5408.2,Demeysluis,Belgium waterway,51.225932,2.930632,124.0,17.4,,lk301,Plassendalesluis te Oudenburg,51.2093,3.0036
no_match,5457.5,,Netherlands waterway,52.496825,5.427405,,,,w_osm_5981321520,Lage Knarsluis,52.4479697,5.4351066
no_match,5623.5,Sluiskolk sluis 't Hemeltje,Amsterdam-Rijnkanaal,52.243416,5.047813,,,,w_osm_1225231973,Zuidersluis,52.2214262,5.1221729
no_match,5725.3,Sluiskolk sluis Hasselt,Netherlands waterway,52.589657,6.09194,,11.0,,w_osm_5732860832,Keersluis de Whaa,52.6382907,6.0640951
no_match,5830.4,Bamberg,Main-Donau-Kanal,49.879818,10.908366,190.0,12.0,,w_osm_431045692,Schleuse Strullendorf,49.8378599,10.9571439
no_match,5976.9,Visserijsluis,Belgium waterway,51.234831,2.928076,80.0,15.0,,lk301,Plassendalesluis te Oudenburg,51.2093,3.0036
no_match,6010.0,Mercatorsluis,Belgium waterway,51.230183,2.924007,55.0,12.0,,lk301,Plassendalesluis te Oudenburg,51.2093,3.0036
no_match,6101.1,,Unknown waterway,51.448048,4.229939,,,,w_osm_11240813382,Bathse Spuisluis,51.393254,4.2345188
no_match,6108.1,,Unknown waterway,51.448145,4.231139,,,,w_osm_11240813382,Bathse Spuisluis,51.393254,4.2345188
no_match,6194.5,Sluiskolk Noordersluis Lelystad,Netherlands waterway,52.502865,5.419533,,8.5,,w_osm_5981321520,Lage Knarsluis,52.4479697,5.4351066
no_match,6233.2,Sluiskolk Noordersluis Lelystad,Netherlands waterway,52.503161,5.419,,8.5,,w_osm_5981321520,Lage Knarsluis,52.4479697,5.4351066
no_match,6309.1,Sluiskolk Nije Griendykstersyl (Schutsluis),Netherlands waterway,53.043433,5.691009,,4.5,,w_osm_844169784,Sluis Goingarijp,53.0109771,5.7683904
no_match,6317.6,Zandvlietsluis,Belgium waterway,51.346231,4.286131,500.0,57.0,,w_osm_11240813393,Bathse Spuisluis,51.3931092,4.2347115
no_match,6365.4,Sluiskolk Westerhavensluis Groningen,Netherlands waterway,53.213345,6.557503,,12.1,,w_osm_1586301973,J. Slimsluis,53.2366393,6.6448479
no_match,6442.9,Sluiskolk Dompsluis,Netherlands waterway,53.034737,5.680531,,4.4,,w_osm_844169784,Sluis Goingarijp,53.0109771,5.7683904
no_match,6498.9,Sportbootschleuse Volkach,Main,49.860342,10.218401,12.5,2.5,,w_osm_1783525870,Schleuse Wipfeld,49.9140587,10.1826531
no_match,6507.2,Berendrechtsluis,Belgium waterway,51.34404,4.285791,500.0,68.0,,w_osm_11240813393,Bathse Spuisluis,51.3931092,4.2347115
no_match,6676.1,Grote kolk Zeesluis Farmsum,Unknown waterway,53.320139,6.940191,174.0,16.0,,w_osm_549783781,Munterzijl Keersluis,53.3030695,7.0365353
no_match,6696.8,Kleine kolk Zeesluis Farmsum,Netherlands waterway,53.320248,6.93992,,7.0,,w_osm_549783781,Munterzijl Keersluis,53.3030695,7.0365353
no_match,6696.8,,Unknown waterway,53.320248,6.93992,,,,w_osm_549783781,Munterzijl Keersluis,53.3030695,7.0365353
no_match,7182.9,Sluiskolk sluis Roode Vaart,Hollands Diep,51.688422,4.614054,,15.5,,w_osm_7606494739,Keersluis Laaksche Vaart,51.6242831,4.6016693
no_match,7208.9,,Seine,49.056502,1.526923,141.0,12.0,,lk205,Ancienne écluse de Méricourt,49.0293,1.6167
no_match,7216.1,,Rhine,48.58969,7.793203,109.0,12.0,,lk129,Écluses de Strasbourg,48.5248,7.7945
no_match,7242.6,,Rhine,48.589932,7.793618,128.0,13.0,,lk129,Écluses de Strasbourg,48.5248,7.7945
no_match,7273.9,Schleuse Nr. 5,Main-Donau-Kanal,48.939517,11.754423,31.5,2.7,,w_osm_2337043356,Schleuse Kelheim,48.924444,11.8513184
no_match,7654.1,Sluiskolk Zeesluis IJmuiden,Netherlands waterway,52.466509,4.610113,,70.0,,w_osm_727397723,Grote Sluis,52.4135246,4.682198
no_match,7753.9,Sluiskolk sluis Grave,Maas,51.768947,5.738732,,16.0,,w_osm_1446067370,Keersluis Cuijk,51.7571364,5.8497737
